,id,text,is_retweet,is_deleted,favorites,retweets,date,text_clean,doc,lemmas
426,1340376176695631872,"The entire WORLD is being badly hurt by the China Virus, but if you listen to the Fake News Lamestream Media, and Big Tech, you would think that we are the only one. No, but we are the Country that developed vaccines, and years ahead of schedule! https://t.co/z1UoJ8lbTm",False,False,90004,20622,2020-12-19,"The entire WORLD is being badly hurt by the China Virus, but if you listen to the Fake News Lamestream Media, and Big Tech, you would think that we are the only one. No, but we are the Country that developed vaccines, and years ahead of schedule!","The entire WORLD is being badly hurt by the China Virus, but if you listen to the Fake News Lamestream Media, and Big Tech, you would think that we are the only one. No, but we are the Country that developed vaccines, and years ahead of schedule!","['the', 'entire', 'world', 'be', 'be', 'badly', 'hurt', 'by', 'the', 'china', 'virus', ',', 'but', 'if', 'you', 'listen', 'to', 'the', 'fake', 'news', 'lamestream', 'media', ',', 'and', 'big', 'tech', ',', 'you', 'would', 'think', 'that', 'we', 'be', 'the', 'only', 'one', '.', 'no', ',', 'but', 'we', 'be', 'the', 'country', 'that', 'develop', 'vaccine', ',', 'and', 'year', 'ahead', 'of', 'schedule', '!']"
428,1323864823680126977,"We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Polls are closed!",False,False,0,0,2020-11-04,"We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Polls are closed!","We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Polls are closed!","['we', 'be', 'up', 'big', ',', 'but', 'they', 'be', 'try', 'to', 'steal', 'the', 'election', '.', 'we', 'will', 'never', 'let', 'they', 'do', 'it', '.', 'vote', 'can', 'not', 'be', 'cast', 'after', 'the', 'poll', 'be', 'closed', '!']"
429,1342209260026023940,"At a meeting in Florida today, everyone was asking why aren’t the Republicans up in arms &amp; fighting over the fact that the Democrats stole the rigged presidential election? Especially in the Senate, they said, where you helped 8 Senators win their races. How quickly they forget!",False,False,212920,50004,2020-12-24,"At a meeting in Florida today, everyone was asking why aren’t the Republicans up in arms &; fighting over the fact that the Democrats stole the rigged presidential election? Especially in the Senate, they said, where you helped 8 Senators win their races. How quickly they forget!","At a meeting in Florida today, everyone was asking why aren’t the Republicans up in arms &; fighting over the fact that the Democrats stole the rigged presidential election? Especially in the Senate, they said, where you helped 8 Senators win their races. How quickly they forget!","['at', 'a', 'meeting', 'in', 'florida', 'today', ',', 'everyone', 'be', 'ask', 'why', 'be', 'not', 'the', 'republicans', 'up', 'in', 'arm', '&', ';', 'fight', 'over', 'the', 'fact', 'that', 'the', 'democrats', 'steal', 'the', 'rig', 'presidential', 'election', '?', 'especially', 'in', 'the', 'senate', ',', 'they', 'say', ',', 'where', 'you', 'help', '8', 'senator', 'win', 'their', 'race', '.', 'how', 'quickly', 'they', 'forget', '!']"
432,1324004491612618752,"Last night I was leading, often solidly, in many key States, in almost all instances Democrat run &amp; controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted. VERY STRANGE, and the “pollsters” got it completely &amp; historically wrong!",False,False,0,0,2020-11-04,"Last night I was leading, often solidly, in many key States, in almost all instances Democrat run &; controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted. VERY STRANGE, and the “pollsters” got it completely &; historically wrong!","Last night I was leading, often solidly, in many key States, in almost all instances Democrat run &; controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted. VERY STRANGE, and the “pollsters” got it completely &; historically wrong!","['last', 'night', 'i', 'be', 'lead', ',', 'often', 'solidly', ',', 'in', 'many', 'key', 'states', ',', 'in', 'almost', 'all', 'instance', 'democrat', 'run', '&', ';', 'control', '.', 'then', ',', 'one', 'by', 'one', ',', 'they', 'start', 'to', 'magically', 'disappear', 'as', 'surprise', 'ballot', 'dump', 'be', 'count', '.', 'very', 'strange', ',', 'and', 'the', '""', 'pollster', '""', 'get', 'it', 'completely', '&', ';', 'historically', 'wrong', '!']"
434,1324007806694023169,How come every time they count Mail-In ballot dumps they are so devastating in their percentage and power of destruction?,False,False,553322,87746,2020-11-04,How come every time they count Mail-In ballot dumps they are so devastating in their percentage and power of destruction?,How come every time they count Mail-In ballot dumps they are so devastating in their percentage and power of destruction?,"['how', 'come', 'every', 'time', 'they', 'count', 'mail', '-', 'in', 'ballot', 'dump', 'they', 'be', 'so', 'devastating', 'in', 'their', 'percentage', 'and', 'power', 'of', 'destruction', '?']"
435,1342245390540804096,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!",False,False,336363,77029,2020-12-24,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!","I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!","['i', 'save', 'at', 'least', '8', 'republican', 'senators', ',', 'include', 'mitch', ',', 'from', 'lose', 'in', 'the', 'last', 'rigged', '(', 'for', 'president', ')', 'election', '.', 'now', 'they', '(', 'almost', 'all', ')', 'sit', 'back', 'and', 'watch', 'i', 'fight', 'against', 'a', 'crooked', 'and', 'vicious', 'foe', ',', 'the', 'radical', 'left', 'democrats', '.', 'i', 'will', 'never', 'forget', '!']"
445,1324108206801563650,.....there was a large number of secretly dumped ballots as has been widely reported!,False,False,0,0,2020-11-04,.....there was a large number of secretly dumped ballots as has been widely reported!,.....there was a large number of secretly dumped ballots as has been widely reported!,"['.....', 'there', 'be', 'a', 'large', 'number', 'of', 'secretly', 'dump', 'ballot', 'as', 'have', 'be', 'widely', 'report', '!']"
456,1342817496924086278,"If a Democrat Presidential Candidate had an Election Rigged &amp; Stolen, with proof of such acts at a level never seen before, the Democrat Senators would consider it an act of war, and fight to the death. Mitch &amp; the Republicans do NOTHING, just want to let it pass. NO FIGHT!",False,False,243192,62140,2020-12-26,"If a Democrat Presidential Candidate had an Election Rigged &; Stolen, with proof of such acts at a level never seen before, the Democrat Senators would consider it an act of war, and fight to the death. Mitch &; the Republicans do NOTHING, just want to let it pass. NO FIGHT!","If a Democrat Presidential Candidate had an Election Rigged &; Stolen, with proof of such acts at a level never seen before, the Democrat Senators would consider it an act of war, and fight to the death. Mitch &; the Republicans do NOTHING, just want to let it pass. NO FIGHT!","['if', 'a', 'democrat', 'presidential', 'candidate', 'have', 'an', 'election', 'rigged', '&', ';', 'stolen', ',', 'with', 'proof', 'of', 'such', 'act', 'at', 'a', 'level', 'never', 'see', 'before', ',', 'the', 'democrat', 'senators', 'would', 'consider', 'it', 'an', 'act', 'of', 'war', ',', 'and', 'fight', 'to', 'the', 'death', '.', 'mitch', '&', ';', 'the', 'republicans', 'do', 'nothing', ',', 'just', 'want', 'to', 'let', 'it', 'pass', '.', 'no', 'fight', '!']"
459,1342821189077622792,"The “Justice” Department and the FBI have done nothing about the 2020 Presidential Election Voter Fraud, the biggest SCAM in our nation’s history, despite overwhelming evidence. They should be ashamed. History will remember. Never give up. See everyone in D.C. on January 6th.",False,False,257256,68902,2020-12-26,"The “Justice” Department and the FBI have done nothing about the 2020 Presidential Election Voter Fraud, the biggest SCAM in our nation’s history, despite overwhelming evidence. They should be ashamed. History will remember. Never give up. See everyone in D.C. on January 6th.","The “Justice” Department and the FBI have done nothing about the 2020 Presidential Election Voter Fraud, the biggest SCAM in our nation’s history, despite overwhelming evidence. They should be ashamed. History will remember. Never give up. See everyone in D.C. on January 6th.","['the', '""', 'justice', '""', 'department', 'and', 'the', 'fbi', 'have', 'do', 'nothing', 'about', 'the', '2020', 'presidential', 'election', 'voter', 'fraud', ',', 'the', 'big', 'scam', 'in', 'our', 'nation', '’s', 'history', ',', 'despite', 'overwhelming', 'evidence', '.', 'they', 'should', 'be', 'ashamed', '.', 'history', 'will', 'remember', '.', 'never', 'give', 'up', '.', 'see', 'everyone', 'in', 'd.c.', 'on', 'january', '6th', '.']"
462,1342826019745640450,"Where the hell is the Durham Report? They spied on my campaign, colluded with Russia (and others), and got caught. Read the Horowitz Reports about Comey &amp; McCabe. Even the Fake News @nytimes said “bad”. They tried it all, and failed, so now they are trying to steal the election!",False,False,225539,60922,2020-12-26,"Where the hell is the Durham Report? They spied on my caign, colluded with Russia (and others), and got caught. Read the Horowitz Reports about Comey &; McCabe. Even the Fake News said “bad”. They tried it all, and failed, so now they are trying to steal the election!","Where the hell is the Durham Report? They spied on my caign, colluded with Russia (and others), and got caught. Read the Horowitz Reports about Comey &; McCabe. Even the Fake News said “bad”. They tried it all, and failed, so now they are trying to steal the election!","['where', 'the', 'hell', 'be', 'the', 'durham', 'report', '?', 'they', 'spy', 'on', 'my', 'caign', ',', 'collude', 'with', 'russia', '(', 'and', 'other', ')', ',', 'and', 'get', 'catch', '.', 'read', 'the', 'horowitz', 'reports', 'about', 'comey', '&', ';', 'mccabe', '.', 'even', 'the', 'fake', 'news', 'say', '""', 'bad', '""', '.', 'they', 'try', 'it', 'all', ',', 'and', 'fail', ',', 'so', 'now', 'they', 'be', 'try', 'to', 'steal', 'the', 'election', '!']"
463,1342830505163706369,"The U.S. Supreme Court has been totally incompetent and weak on the massive Election Fraud that took place in the 2020 Presidential Election. We have absolute PROOF, but they don’t want to see it - No “standing”, they say. If we have corrupt elections, we have no country!",False,False,275791,70236,2020-12-26,"The U.S. Supreme Court has been totally incompetent and weak on the massive Election Fraud that took place in the 2020 Presidential Election. We have absolute PROOF, but they don’t want to see it - No “standing”, they say. If we have corrupt elections, we have no country!","The U.S. Supreme Court has been totally incompetent and weak on the massive Election Fraud that took place in the 2020 Presidential Election. We have absolute PROOF, but they don’t want to see it - No “standing”, they say. If we have corrupt elections, we have no country!","['the', 'u.s.', 'supreme', 'court', 'have', 'be', 'totally', 'incompetent', 'and', 'weak', 'on', 'the', 'massive', 'election', 'fraud', 'that', 'take', 'place', 'in', 'the', '2020', 'presidential', 'election', '.', 'we', 'have', 'absolute', 'proof', ',', 'but', 'they', 'do', 'not', 'want', 'to', 'see', 'it', '-', 'no', '""', 'stand', '""', ',', 'they', 'say', '.', 'if', 'we', 'have', 'corrupt', 'election', ',', 'we', 'have', 'no', 'country', '!']"
469,1324730186798161925,“Philadelpiha has got a rotten history on election integrity.” @Varneyco @FoxBusiness,False,False,312462,51842,2020-11-06,“Philadelpiha has got a rotten history on election integrity.”,“Philadelpiha has got a rotten history on election integrity.”,"['""', 'philadelpiha', 'have', 'get', 'a', 'rotten', 'history', 'on', 'election', 'integrity', '.', '""']"
472,1324752659996397575,"With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!",False,False,416028,68191,2020-11-06,"With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!","With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!","['with', 'the', 'attack', 'by', 'the', 'radical', 'left', 'dems', 'on', 'the', 'republican', 'senate', ',', 'the', 'presidency', 'become', 'even', 'more', 'important', '!']"
481,1341138409092509696,...Republicans in Wisconsin should take these 3 strong decisions to their State Legislators and overturn this ridiculous State Election. We won in a LANDSLIDE!,False,False,163161,34920,2020-12-21,...Republicans in Wisconsin should take these 3 strong decisions to their State Legislators and overturn this ridiculous State Election. We won in a LANDSLIDE!,...Republicans in Wisconsin should take these 3 strong decisions to their State Legislators and overturn this ridiculous State Election. We won in a LANDSLIDE!,"['...', 'republicans', 'in', 'wisconsin', 'should', 'take', 'these', '3', 'strong', 'decision', 'to', 'their', 'state', 'legislators', 'and', 'overturn', 'this', 'ridiculous', 'state', 'election', '.', 'we', 'win', 'in', 'a', 'landslide', '!']"
485,1342974370822692867,"Time for Republican Senators to step up and fight for the Presidency, like the Democrats would do if they had actually won. The proof is irrefutable! Massive late night mail-in ballot drops in swing states, stuffing the ballot boxes (on video), double voters, dead voters,",False,False,301486,78897,2020-12-26,"Time for Republican Senators to step up and fight for the Presidency, like the Democrats would do if they had actually won. The proof is irrefutable! Massive late night mail-in ballot drops in swing states, stuffing the ballot boxes (on video), double voters, dead voters,","Time for Republican Senators to step up and fight for the Presidency, like the Democrats would do if they had actually won. The proof is irrefutable! Massive late night mail-in ballot drops in swing states, stuffing the ballot boxes (on video), double voters, dead voters,","['time', 'for', 'republican', 'senators', 'to', 'step', 'up', 'and', 'fight', 'for', 'the', 'presidency', ',', 'like', 'the', 'democrats', 'would', 'do', 'if', 'they', 'have', 'actually', 'win', '.', 'the', 'proof', 'be', 'irrefutable', '!', 'massive', 'late', 'night', 'mail', '-', 'in', 'ballot', 'drop', 'in', 'swing', 'state', ',', 'stuff', 'the', 'ballot', 'box', '(', 'on', 'video', ')', ',', 'double', 'voter', ',', 'dead', 'voter', ',']"
494,1341043284542713857,"Governor @BrianKempGA and his puppet @GeoffDuncanGA, together with the Secretary of State of Georgia, are very slow on Signature Verification, and won’t allow Fulton County to be examined. What are these RINOS hiding? We will easily win Presidential State race. @KLoeffler and....",False,False,175442,43884,2020-12-21,"Governor and his puppet , together with the Secretary of State of Georgia, are very slow on Signature Verification, and won’t allow Fulton County to be examined. What are these RINOS hiding? We will easily win Presidential State race. and....","Governor and his puppet , together with the Secretary of State of Georgia, are very slow on Signature Verification, and won’t allow Fulton County to be examined. What are these RINOS hiding? We will easily win Presidential State race. and....","['governor', 'and', 'his', 'puppet', ',', 'together', 'with', 'the', 'secretary', 'of', 'state', 'of', 'georgia', ',', 'be', 'very', 'slow', 'on', 'signature', 'verification', ',', 'and', 'will', 'not', 'allow', 'fulton', 'county', 'to', 'be', 'examine', '.', 'what', 'be', 'these', 'rinos', 'hiding', '?', 'we', 'will', 'easily', 'win', 'presidential', 'state', 'race', '.', 'and', '....']"
499,1342974377218994181,"....But when it is all over, and this period of time becomes just another ugly chapter in our Country’s history, WE WILL WIN!!!",False,False,241940,54057,2020-12-26,"....But when it is all over, and this period of time becomes just another ugly chapter in our Country’s history, WE WILL WIN!!!","....But when it is all over, and this period of time becomes just another ugly chapter in our Country’s history, WE WILL WIN!!!","['....', 'but', 'when', 'it', 'be', 'all', 'over', ',', 'and', 'this', 'period', 'of', 'time', 'become', 'just', 'another', 'ugly', 'chapter', 'in', 'our', 'country', '’s', 'history', ',', 'we', 'will', 'win', '!', '!', '!']"
507,1325442336957018112,"“We believe these people are thieves. The big city machines are corrupt. This was a stolen election. Best pollster in Britain wrote this morning that this clearly was a stolen election, that it’s impossible to imagine that Biden outran Obama in some of these states.",False,False,516040,101484,2020-11-08,"“We believe these people are thieves. The big city machines are corrupt. This was a stolen election. Best pollster in Britain wrote this morning that this clearly was a stolen election, that it’s impossible to imagine that Biden outran Obama in some of these states.","“We believe these people are thieves. The big city machines are corrupt. This was a stolen election. Best pollster in Britain wrote this morning that this clearly was a stolen election, that it’s impossible to imagine that Biden outran Obama in some of these states.","['""', 'we', 'believe', 'these', 'people', 'be', 'thief', '.', 'the', 'big', 'city', 'machine', 'be', 'corrupt', '.', 'this', 'be', 'a', 'steal', 'election', '.', 'good', 'pollster', 'in', 'britain', 'write', 'this', 'morning', 'that', 'this', 'clearly', 'be', 'a', 'steal', 'election', ',', 'that', 'it', '’', 'impossible', 'to', 'imagine', 'that', 'biden', 'outrun', 'obama', 'in', 'some', 'of', 'these', 'state', '.']"
511,1341138407460925440,"Two years ago, the great people of Wisconsin asked me to endorse a man named Brian Hagedorn for State Supreme Court Justice, when he was getting destroyed in the Polls against a tough Democrat Candidate who had no chance of losing. After my endorsement, Hagedorn easily won!...",False,False,179509,36406,2020-12-21,"Two years ago, the great people of Wisconsin asked me to endorse a man named Brian Hagedorn for State Supreme Court Justice, when he was getting destroyed in the Polls against a tough Democrat Candidate who had no chance of losing. After my endorsement, Hagedorn easily won!...","Two years ago, the great people of Wisconsin asked me to endorse a man named Brian Hagedorn for State Supreme Court Justice, when he was getting destroyed in the Polls against a tough Democrat Candidate who had no chance of losing. After my endorsement, Hagedorn easily won!...","['two', 'year', 'ago', ',', 'the', 'great', 'people', 'of', 'wisconsin', 'ask', 'i', 'to', 'endorse', 'a', 'man', 'name', 'brian', 'hagedorn', 'for', 'state', 'supreme', 'court', 'justice', ',', 'when', 'he', 'be', 'getting', 'destroy', 'in', 'the', 'polls', 'against', 'a', 'tough', 'democrat', 'candidate', 'who', 'have', 'no', 'chance', 'of', 'lose', '.', 'after', 'my', 'endorsement', ',', 'hagedorn', 'easily', 'win', '!', '...']"
515,1343919652125241345,"...more votes than is needed by me to win Pennsylvania, not to mention hundreds of thousands of votes in other categories which increase my already big lead into a landslide. All other Swing States show likewise. WE NEED NEW &amp; ENERGETIC REPUBLICAN LEADERSHIP. This can not stand..",False,False,58898,15870,2020-12-29,"...more votes than is needed by me to win Pennsylvania, not to mention hundreds of thousands of votes in other categories which increase my already big lead into a landslide. All other Swing States show likewise. WE NEED NEW &; ENERGETIC REPUBLICAN LEADERSHIP. This can not stand..","...more votes than is needed by me to win Pennsylvania, not to mention hundreds of thousands of votes in other categories which increase my already big lead into a landslide. All other Swing States show likewise. WE NEED NEW &; ENERGETIC REPUBLICAN LEADERSHIP. This can not stand..","['...', 'more', 'vote', 'than', 'be', 'need', 'by', 'i', 'to', 'win', 'pennsylvania', ',', 'not', 'to', 'mention', 'hundred', 'of', 'thousand', 'of', 'vote', 'in', 'other', 'category', 'which', 'increase', 'my', 'already', 'big', 'lead', 'into', 'a', 'landslide', '.', 'all', 'other', 'swing', 'states', 'show', 'likewise', '.', 'we', 'need', 'new', '&', ';', 'energetic', 'republican', 'leadership', '.', 'this', 'can', 'not', 'stand', '..']"
517,1343998076084748288,"Unless Republicans have a death wish, and it is also the right thing to do, they must approve the $2000 payments ASAP. $600 IS NOT ENOUGH! Also, get rid of Section 230 - Don’t let Big Tech steal our Country, and don’t let the Democrats steal the Presidential Election. Get tough! https://t.co/GMotstu7OI",False,False,190813,51680,2020-12-29,"Unless Republicans have a death wish, and it is also the right thing to do, they must approve the $2000 payments ASAP. $600 IS NOT ENOUGH! Also, get rid of Section 230 - Don’t let Big Tech steal our Country, and don’t let the Democrats steal the Presidential Election. Get tough!","Unless Republicans have a death wish, and it is also the right thing to do, they must approve the $2000 payments ASAP. $600 IS NOT ENOUGH! Also, get rid of Section 230 - Don’t let Big Tech steal our Country, and don’t let the Democrats steal the Presidential Election. Get tough!","['unless', 'republicans', 'have', 'a', 'death', 'wish', ',', 'and', 'it', 'be', 'also', 'the', 'right', 'thing', 'to', 'do', ',', 'they', 'must', 'approve', 'the', '$', '2000', 'payment', 'asap', '.', '$', '600', 'be', 'not', 'enough', '!', 'also', ',', 'get', 'rid', 'of', 'section', '230', '-', 'do', 'not', 'let', 'big', 'tech', 'steal', 'our', 'country', ',', 'and', 'do', 'not', 'let', 'the', 'democrats', 'steal', 'the', 'presidential', 'election', '.', 'get', 'tough', '!']"
518,1344036020162093058,"Loeffler, Perdue Support Increasing Relief Payments to $2K https://t.co/xLFHNDOBIR via @BreitbartNews. Republicans must support the $2000 payments and must FIGHT the crooked presidential election. We won big!",False,False,102327,26249,2020-12-29,"Loeffler, Perdue Support Increasing Relief Payments to $2K via . Republicans must support the $2000 payments and must FIGHT the crooked presidential election. We won big!","Loeffler, Perdue Support Increasing Relief Payments to $2K via . Republicans must support the $2000 payments and must FIGHT the crooked presidential election. We won big!","['loeffler', ',', 'perdue', 'support', 'increase', 'relief', 'payment', 'to', '$', '2', 'k', 'via', '.', 'republican', 'must', 'support', 'the', '$', '2000', 'payment', 'and', 'must', 'fight', 'the', 'crooked', 'presidential', 'election', '.', 'we', 'win', 'big', '!']"
525,1344160787384971264,"....that, quite frankly, didn’t have much of a chance, like 7, 8 or 9. The Presidential Election was Rigged with hundreds of thousands of ballots mysteriously flowing into Swing States very late at night as everyone thought the election was easily won by me. There were many....",False,False,128681,25801,2020-12-30,"....that, quite frankly, didn’t have much of a chance, like 7, 8 or 9. The Presidential Election was Rigged with hundreds of thousands of ballots mysteriously flowing into Swing States very late at night as everyone thought the election was easily won by me. There were many....","....that, quite frankly, didn’t have much of a chance, like 7, 8 or 9. The Presidential Election was Rigged with hundreds of thousands of ballots mysteriously flowing into Swing States very late at night as everyone thought the election was easily won by me. There were many....","['....', 'that', ',', 'quite', 'frankly', ',', 'do', 'not', 'have', 'much', 'of', 'a', 'chance', ',', 'like', '7', ',', '8', 'or', '9', '.', 'the', 'presidential', 'election', 'be', 'rig', 'with', 'hundred', 'of', 'thousand', 'of', 'ballot', 'mysteriously', 'flow', 'into', 'swing', 'state', 'very', 'late', 'at', 'night', 'as', 'everyone', 'think', 'the', 'election', 'be', 'easily', 'win', 'by', 'i', '.', 'there', 'be', 'many', '....']"
535,1344400646066331648,We now have far more votes than needed to flip Georgia in the Presidential race. Massive VOTER FRAUD took place. Thank you to the Georgia Legislature for today’s revealing meeting!,False,False,348110,85675,2020-12-30,We now have far more votes than needed to flip Georgia in the Presidential race. Massive VOTER FRAUD took place. Thank you to the Georgia Legislature for today’s revealing meeting!,We now have far more votes than needed to flip Georgia in the Presidential race. Massive VOTER FRAUD took place. Thank you to the Georgia Legislature for today’s revealing meeting!,"['we', 'now', 'have', 'far', 'more', 'vote', 'than', 'need', 'to', 'flip', 'georgia', 'in', 'the', 'presidential', 'race', '.', 'massive', 'voter', 'fraud', 'take', 'place', '.', 'thank', 'you', 'to', 'the', 'georgia', 'legislature', 'for', 'today', '’s', 'revealing', 'meeting', '!']"
550,1345498987617509378,Civil War: Tucker Carlson Hits His Own Network in Epic Post-Election Monologue https://t.co/xUSQQWCa8q,False,False,92281,24596,2021-01-02,Civil War: Tucker Carlson Hits His Own Network in Epic Post-Election Monologue,Civil War: Tucker Carlson Hits His Own Network in Epic Post-Election Monologue,"['civil', 'war', ':', 'tucker', 'carlson', 'hit', 'his', 'own', 'network', 'in', 'epic', 'post', '-', 'election', 'monologue']"
552,1345503150745247746,"...And after they see the facts, plenty more to come...Our Country will love them for it! #StopTheSteal https://t.co/0IdbiACLIb",False,False,147990,35976,2021-01-02,"...And after they see the facts, plenty more to come...Our Country will love them for it! StopTheSteal","...And after they see the facts, plenty more to come...Our Country will love them for it! StopTheSteal","['...', 'and', 'after', 'they', 'see', 'the', 'fact', ',', 'plenty', 'more', 'to', 'come', '...', 'our', 'country', 'will', 'love', 'they', 'for', 'it', '!', 'stopthesteal']"
553,1345508977031974918,An attempt to steal a landslide win. Can’t let it happen! https://t.co/sKn4iTjUy0,False,False,177392,44037,2021-01-02,An attempt to steal a landslide win. Can’t let it happen!,An attempt to steal a landslide win. Can’t let it happen!,"['an', 'attempt', 'to', 'steal', 'a', 'landslide', 'win', '.', 'can', 'not', 'let', 'it', 'happen', '!']"
